Recorder,Serial numb,Site (text),Site Depth(m),Surface-Bottom,Log Depth(m),Latitude,Longitude,Year,Month,Day,Date ,Time,Temp(°C),Salinity(psu),Conduct(mS/cm),Sound Velocity(m/sec),
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,4,28,2022-04-28,8:30:00 PM,2.17,11.43,11.08,1427.64,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,4,28,2022-04-28,9:00:00 PM,2.17,11.43,11.08,1427.63,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,4,28,2022-04-28,9:30:00 PM,2.17,11.43,11.08,1427.63,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,4,28,2022-04-28,10:00:00 PM,2.17,11.43,11.08,1427.63,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,4,28,2022-04-28,10:30:00 PM,2.17,11.43,11.08,1427.64,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,4,28,2022-04-28,11:00:00 PM,2.17,11.43,11.08,1427.64,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,4,28,2022-04-28,11:30:00 PM,2.21,11.43,11.09,1427.81,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,4,29,2022-04-29,12:00:00 AM,2.25,11.43,11.11,1428,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,4,29,2022-04-29,12:30:00 AM,2.44,11.44,11.18,1428.89,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,4,29,2022-04-29,1:00:00 AM,2.6,11.44,11.23,1429.59,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,4,29,2022-04-29,1:30:00 AM,2.64,11.44,11.24,1429.76,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,4,29,2022-04-29,2:00:00 AM,2.64,11.44,11.24,1429.77,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,4,29,2022-04-29,2:30:00 AM,2.64,11.45,11.25,1429.77,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,4,29,2022-04-29,3:00:00 AM,2.67,11.43,11.25,1429.93,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,4,29,2022-04-29,3:30:00 AM,2.67,11.44,11.25,1429.94,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,4,29,2022-04-29,4:00:00 AM,2.67,11.43,11.24,1429.93,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,4,29,2022-04-29,4:30:00 AM,2.64,11.44,11.24,1429.77,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,4,29,2022-04-29,5:00:00 AM,2.6,11.45,11.23,1429.6,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,4,29,2022-04-29,5:30:00 AM,2.6,11.44,11.23,1429.59,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,4,29,2022-04-29,6:00:00 AM,2.6,11.43,11.22,1429.58,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,4,29,2022-04-29,6:30:00 AM,2.6,11.44,11.23,1429.59,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,4,29,2022-04-29,7:00:00 AM,2.67,11.43,11.25,1429.93,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,4,29,2022-04-29,7:30:00 AM,2.67,11.42,11.23,1429.91,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,4,29,2022-04-29,8:00:00 AM,2.67,11.41,11.23,1429.9,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,4,29,2022-04-29,8:30:00 AM,2.67,11.41,11.22,1429.9,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,4,29,2022-04-29,9:00:00 AM,2.64,11.42,11.22,1429.74,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,4,29,2022-04-29,9:30:00 AM,2.6,11.41,11.2,1429.55,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,4,29,2022-04-29,10:00:00 AM,2.6,11.41,11.2,1429.55,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,4,29,2022-04-29,10:30:00 AM,2.6,11.41,11.2,1429.55,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,4,29,2022-04-29,11:00:00 AM,2.44,11.41,11.15,1428.85,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,4,29,2022-04-29,11:30:00 AM,2.41,11.41,11.14,1428.68,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,4,29,2022-04-29,12:00:00 PM,2.52,11.42,11.19,1429.22,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,4,29,2022-04-29,12:30:00 PM,2.71,11.42,11.25,1430.09,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,4,29,2022-04-29,1:00:00 PM,2.79,11.42,11.27,1430.44,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,4,29,2022-04-29,1:30:00 PM,2.83,11.42,11.28,1430.6,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,4,29,2022-04-29,2:00:00 PM,2.83,11.45,11.32,1430.65,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,4,29,2022-04-29,2:30:00 PM,2.83,11.45,11.32,1430.65,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,4,29,2022-04-29,3:00:00 PM,2.83,11.45,11.32,1430.65,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,4,29,2022-04-29,3:30:00 PM,2.87,11.44,11.32,1430.81,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,4,29,2022-04-29,4:00:00 PM,2.83,11.45,11.31,1430.64,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,4,29,2022-04-29,4:30:00 PM,2.83,11.43,11.3,1430.63,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,4,29,2022-04-29,5:00:00 PM,2.79,11.45,11.3,1430.47,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,4,29,2022-04-29,5:30:00 PM,2.75,11.44,11.28,1430.29,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,4,29,2022-04-29,6:00:00 PM,2.71,11.45,11.27,1430.12,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,4,29,2022-04-29,6:30:00 PM,2.79,11.44,11.29,1430.46,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,4,29,2022-04-29,7:00:00 PM,2.79,11.44,11.29,1430.46,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,4,29,2022-04-29,7:30:00 PM,2.75,11.45,11.28,1430.3,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,4,29,2022-04-29,8:00:00 PM,2.67,11.44,11.25,1429.94,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,4,29,2022-04-29,8:30:00 PM,2.48,11.44,11.19,1429.07,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,4,29,2022-04-29,9:00:00 PM,2.37,11.44,11.15,1428.53,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,4,29,2022-04-29,9:30:00 PM,2.33,11.44,11.14,1428.36,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,4,29,2022-04-29,10:00:00 PM,2.33,11.43,11.13,1428.35,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,4,29,2022-04-29,10:30:00 PM,2.33,11.43,11.13,1428.35,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,4,29,2022-04-29,11:00:00 PM,2.37,11.43,11.15,1428.52,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,4,29,2022-04-29,11:30:00 PM,2.41,11.43,11.16,1428.7,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,4,30,2022-04-30,12:00:00 AM,2.48,11.43,11.18,1429.05,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,4,30,2022-04-30,12:30:00 AM,2.48,11.44,11.19,1429.07,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,4,30,2022-04-30,1:00:00 AM,2.48,11.44,11.19,1429.06,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,4,30,2022-04-30,1:30:00 AM,2.52,11.43,11.19,1429.22,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,4,30,2022-04-30,2:00:00 AM,2.56,11.43,11.2,1429.4,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,4,30,2022-04-30,2:30:00 AM,2.64,11.43,11.23,1429.75,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,4,30,2022-04-30,3:00:00 AM,2.71,11.43,11.26,1430.1,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,4,30,2022-04-30,3:30:00 AM,2.75,11.43,11.27,1430.27,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,4,30,2022-04-30,4:00:00 AM,2.75,11.44,11.28,1430.29,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,4,30,2022-04-30,4:30:00 AM,2.79,11.43,11.28,1430.45,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,4,30,2022-04-30,5:00:00 AM,2.79,11.43,11.28,1430.45,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,4,30,2022-04-30,5:30:00 AM,2.79,11.43,11.28,1430.45,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,4,30,2022-04-30,6:00:00 AM,2.79,11.43,11.28,1430.45,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,4,30,2022-04-30,6:30:00 AM,2.79,11.43,11.28,1430.45,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,4,30,2022-04-30,7:00:00 AM,2.79,11.43,11.28,1430.45,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,4,30,2022-04-30,7:30:00 AM,2.79,11.43,11.28,1430.45,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,4,30,2022-04-30,8:00:00 AM,2.79,11.43,11.28,1430.44,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,4,30,2022-04-30,8:30:00 AM,2.79,11.42,11.27,1430.44,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,4,30,2022-04-30,9:00:00 AM,2.79,11.42,11.27,1430.44,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,4,30,2022-04-30,9:30:00 AM,2.71,11.43,11.25,1430.1,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,4,30,2022-04-30,10:00:00 AM,2.67,11.43,11.24,1429.92,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,4,30,2022-04-30,10:30:00 AM,2.6,11.42,11.21,1429.57,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,4,30,2022-04-30,11:00:00 AM,2.41,11.43,11.15,1428.69,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,4,30,2022-04-30,11:30:00 AM,2.44,11.43,11.17,1428.87,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,4,30,2022-04-30,12:00:00 PM,2.56,11.43,11.2,1429.4,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,4,30,2022-04-30,12:30:00 PM,2.71,11.42,11.25,1430.09,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,4,30,2022-04-30,1:00:00 PM,2.83,11.42,11.29,1430.61,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,4,30,2022-04-30,1:30:00 PM,2.87,11.42,11.3,1430.79,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,4,30,2022-04-30,2:00:00 PM,2.94,11.42,11.32,1431.13,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,4,30,2022-04-30,2:30:00 PM,2.98,11.43,11.34,1431.3,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,4,30,2022-04-30,3:00:00 PM,3.02,11.42,11.35,1431.47,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,4,30,2022-04-30,3:30:00 PM,3.02,11.41,11.33,1431.45,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,4,30,2022-04-30,4:00:00 PM,2.94,11.41,11.31,1431.11,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,4,30,2022-04-30,4:30:00 PM,2.87,11.42,11.29,1430.78,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,4,30,2022-04-30,5:00:00 PM,2.9,11.41,11.3,1430.94,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,4,30,2022-04-30,5:30:00 PM,2.94,11.42,11.32,1431.12,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,4,30,2022-04-30,6:00:00 PM,3.02,11.41,11.33,1431.45,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,4,30,2022-04-30,6:30:00 PM,2.98,11.41,11.32,1431.28,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,4,30,2022-04-30,7:00:00 PM,2.87,11.42,11.29,1430.78,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,4,30,2022-04-30,7:30:00 PM,2.79,11.42,11.27,1430.43,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,4,30,2022-04-30,8:00:00 PM,2.9,11.4,11.29,1430.93,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,4,30,2022-04-30,8:30:00 PM,2.75,11.41,11.25,1430.25,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,4,30,2022-04-30,9:00:00 PM,2.48,11.4,11.15,1429.01,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,4,30,2022-04-30,9:30:00 PM,2.29,11.39,11.08,1428.11,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,4,30,2022-04-30,10:00:00 PM,2.06,11.39,11.01,1427.05,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,4,30,2022-04-30,10:30:00 PM,2.02,11.37,10.98,1426.85,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,4,30,2022-04-30,11:00:00 PM,2.02,11.37,10.98,1426.85,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,4,30,2022-04-30,11:30:00 PM,2.06,11.37,10.99,1427.02,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,5,1,2022-05-01,12:00:00 AM,2.1,11.38,11.01,1427.21,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,5,1,2022-05-01,12:30:00 AM,2.17,11.38,11.04,1427.57,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,5,1,2022-05-01,1:00:00 AM,2.29,11.37,11.06,1428.09,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,5,1,2022-05-01,1:30:00 AM,2.33,11.38,11.08,1428.28,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,5,1,2022-05-01,2:00:00 AM,2.37,11.37,11.09,1428.44,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,5,1,2022-05-01,2:30:00 AM,2.37,11.36,11.08,1428.43,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,5,1,2022-05-01,3:00:00 AM,2.37,11.36,11.08,1428.43,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,5,1,2022-05-01,3:30:00 AM,2.37,11.37,11.09,1428.44,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,5,1,2022-05-01,4:00:00 AM,2.29,11.37,11.06,1428.09,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,5,1,2022-05-01,4:30:00 AM,2.25,11.36,11.05,1427.9,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,5,1,2022-05-01,5:00:00 AM,2.25,11.36,11.04,1427.9,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,5,1,2022-05-01,5:30:00 AM,2.21,11.36,11.03,1427.72,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,5,1,2022-05-01,6:00:00 AM,2.06,11.36,10.98,1427,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,5,1,2022-05-01,6:30:00 AM,1.98,11.35,10.94,1426.63,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,5,1,2022-05-01,7:00:00 AM,2.02,11.33,10.94,1426.79,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,5,1,2022-05-01,7:30:00 AM,2.02,11.34,10.95,1426.81,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,5,1,2022-05-01,8:00:00 AM,2.06,11.34,10.96,1426.98,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,5,1,2022-05-01,8:30:00 AM,1.94,11.33,10.92,1426.43,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,5,1,2022-05-01,9:00:00 AM,1.86,11.34,10.9,1426.07,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,5,1,2022-05-01,9:30:00 AM,1.82,11.33,10.88,1425.88,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,5,1,2022-05-01,10:00:00 AM,1.79,11.32,10.85,1425.68,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,5,1,2022-05-01,10:30:00 AM,1.75,11.31,10.84,1425.5,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,5,1,2022-05-01,11:00:00 AM,1.75,11.29,10.82,1425.47,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,5,1,2022-05-01,11:30:00 AM,1.75,11.31,10.83,1425.49,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,5,1,2022-05-01,12:00:00 PM,1.82,11.3,10.85,1425.85,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,5,1,2022-05-01,12:30:00 PM,1.86,11.31,10.87,1426.04,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,5,1,2022-05-01,1:00:00 PM,1.86,11.31,10.88,1426.05,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,5,1,2022-05-01,1:30:00 PM,1.9,11.31,10.88,1426.22,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,5,1,2022-05-01,2:00:00 PM,1.98,11.31,10.91,1426.58,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,5,1,2022-05-01,2:30:00 PM,2.02,11.32,10.93,1426.78,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,5,1,2022-05-01,3:00:00 PM,2.1,11.31,10.95,1427.12,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,5,1,2022-05-01,3:30:00 PM,2.1,11.32,10.95,1427.13,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,5,1,2022-05-01,4:00:00 PM,2.14,11.31,10.96,1427.3,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,5,1,2022-05-01,4:30:00 PM,2.14,11.31,10.96,1427.3,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,5,1,2022-05-01,5:00:00 PM,2.1,11.31,10.95,1427.12,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,5,1,2022-05-01,5:30:00 PM,2.02,11.3,10.91,1426.75,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,5,1,2022-05-01,6:00:00 PM,1.86,11.3,10.86,1426.03,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,5,1,2022-05-01,6:30:00 PM,1.86,11.29,10.86,1426.02,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,5,1,2022-05-01,7:00:00 PM,1.86,11.3,10.86,1426.02,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,5,1,2022-05-01,7:30:00 PM,1.86,11.29,10.86,1426.02,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,5,1,2022-05-01,8:00:00 PM,1.94,11.29,10.88,1426.38,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,5,1,2022-05-01,8:30:00 PM,2.14,11.3,10.95,1427.29,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,5,1,2022-05-01,9:00:00 PM,1.94,11.29,10.88,1426.37,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,5,1,2022-05-01,9:30:00 PM,1.82,11.28,10.83,1425.82,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,5,1,2022-05-01,10:00:00 PM,1.75,11.25,10.78,1425.42,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,5,1,2022-05-01,10:30:00 PM,1.51,11.24,10.7,1424.31,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,5,1,2022-05-01,11:00:00 PM,1.47,11.23,10.67,1424.1,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,5,1,2022-05-01,11:30:00 PM,1.35,11.2,10.61,1423.51,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,5,2,2022-05-02,12:00:00 AM,1.23,11.19,10.57,1422.94,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,5,2,2022-05-02,12:30:00 AM,1.19,11.19,10.55,1422.75,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,5,2,2022-05-02,1:00:00 AM,1.27,11.19,10.58,1423.12,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,5,2,2022-05-02,1:30:00 AM,1.35,11.2,10.61,1423.52,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,5,2,2022-05-02,2:00:00 AM,1.47,11.22,10.67,1424.09,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,5,2,2022-05-02,2:30:00 AM,1.55,11.23,10.7,1424.48,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,5,2,2022-05-02,3:00:00 AM,1.63,11.24,10.73,1424.85,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,5,2,2022-05-02,3:30:00 AM,1.67,11.25,10.76,1425.05,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,5,2,2022-05-02,4:00:00 AM,1.75,11.24,10.77,1425.41,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,5,2,2022-05-02,4:30:00 AM,1.75,11.26,10.79,1425.42,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,5,2,2022-05-02,5:00:00 AM,1.75,11.26,10.79,1425.42,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,5,2,2022-05-02,5:30:00 AM,1.79,11.24,10.79,1425.59,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,5,2,2022-05-02,6:00:00 AM,1.79,11.25,10.79,1425.59,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,5,2,2022-05-02,6:30:00 AM,1.75,11.25,10.78,1425.42,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,5,2,2022-05-02,7:00:00 AM,1.55,11.21,10.69,1424.45,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,5,2,2022-05-02,7:30:00 AM,1.31,11.18,10.59,1423.31,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,5,2,2022-05-02,8:00:00 AM,1.19,11.14,10.51,1422.69,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,5,2,2022-05-02,8:30:00 AM,1.08,11.13,10.47,1422.12,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,5,2,2022-05-02,9:00:00 AM,1,11.11,10.42,1421.71,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,5,2,2022-05-02,9:30:00 AM,0.92,11.1,10.39,1421.32,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,5,2,2022-05-02,10:00:00 AM,0.88,11.08,10.36,1421.11,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,5,2,2022-05-02,10:30:00 AM,0.84,11.06,10.33,1420.89,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,5,2,2022-05-02,11:00:00 AM,0.8,11.07,10.33,1420.71,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,5,2,2022-05-02,11:30:00 AM,0.8,11.06,10.32,1420.7,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,5,2,2022-05-02,12:00:00 PM,0.8,11.06,10.31,1420.7,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,5,2,2022-05-02,12:30:00 PM,0.76,11.06,10.31,1420.52,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,5,2,2022-05-02,1:00:00 PM,0.76,11.07,10.31,1420.52,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,5,2,2022-05-02,1:30:00 PM,0.8,11.06,10.32,1420.7,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,5,2,2022-05-02,2:00:00 PM,0.84,11.08,10.35,1420.92,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,5,2,2022-05-02,2:30:00 PM,0.88,11.09,10.37,1421.11,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,5,2,2022-05-02,3:00:00 PM,0.92,11.09,10.38,1421.31,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,5,2,2022-05-02,3:30:00 PM,0.92,11.1,10.39,1421.33,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,5,2,2022-05-02,4:00:00 PM,0.92,11.11,10.4,1421.34,
DST CT,S11243,"Mabou, NS",13,B,12,46.09141,61.49111,2022,5,2,2022-05-02,4:30:00 PM,0.96,11.1,10.4,1421.51,
